SST;Year;Colony;Species
-0.067990465;1995;Isfjorden;Brunnichs guillemot
-0.278338308;1996;Isfjorden;Brunnichs guillemot
-0.225286176;1997;Isfjorden;Brunnichs guillemot
-0.153499888;1998;Isfjorden;Brunnichs guillemot
-1.33051465;1999;Isfjorden;Brunnichs guillemot
-0.306212264;2000;Isfjorden;Brunnichs guillemot
-0.426568071;2001;Isfjorden;Brunnichs guillemot
-0.349099765;2002;Isfjorden;Brunnichs guillemot
-0.395316023;2003;Isfjorden;Brunnichs guillemot
-0.936633457;2004;Isfjorden;Brunnichs guillemot
-0.495857584;2005;Isfjorden;Brunnichs guillemot
-1.19966689;2006;Isfjorden;Brunnichs guillemot
-0.365531315;2007;Isfjorden;Brunnichs guillemot
-0.194188186;2008;Isfjorden;Brunnichs guillemot
-0.65538184;2009;Isfjorden;Brunnichs guillemot
7.541595997;2010;Isfjorden;Brunnichs guillemot
7.145364778;2011;Isfjorden;Brunnichs guillemot
7.885907104;2012;Isfjorden;Brunnichs guillemot
7.207269833;2013;Isfjorden;Brunnichs guillemot
7.490982186;2014;Isfjorden;Brunnichs guillemot
7.19684525;2015;Isfjorden;Brunnichs guillemot
-0.358935057;2016;Isfjorden;Brunnichs guillemot
-0.506081478;2017;Isfjorden;Brunnichs guillemot
-0.403865544;2018;Isfjorden;Brunnichs guillemot
-0.636800481;2019;Isfjorden;Brunnichs guillemot
-0.241353241;2020;Isfjorden;Brunnichs guillemot
7.67783806;2021;Isfjorden;Brunnichs guillemot
6.988083628;2022;Isfjorden;Brunnichs guillemot
5.878956628;2023;Isfjorden;Brunnichs guillemot
6.409022154;2024;Isfjorden;Brunnichs guillemot
5.470257559;2025;Isfjorden;Brunnichs guillemot
4.985419715;2026;Isfjorden;Brunnichs guillemot
7.362610287;2027;Isfjorden;Brunnichs guillemot
7.302547919;2028;Isfjorden;Brunnichs guillemot
10.60729182;2029;Isfjorden;Brunnichs guillemot
7.665924596;2030;Isfjorden;Brunnichs guillemot
6.820391373;2031;Isfjorden;Brunnichs guillemot
6.770155329;2032;Isfjorden;Brunnichs guillemot
8.841802239;2033;Isfjorden;Brunnichs guillemot
9.814070614;2034;Isfjorden;Brunnichs guillemot
7.387723638;2035;Isfjorden;Brunnichs guillemot
6.84038764;2036;Isfjorden;Brunnichs guillemot
7.115790729;2037;Isfjorden;Brunnichs guillemot
10.32621215;2038;Isfjorden;Brunnichs guillemot
9.524024429;2039;Isfjorden;Brunnichs guillemot
9.037936184;2040;Isfjorden;Brunnichs guillemot
8.846682049;2041;Isfjorden;Brunnichs guillemot
8.774652589;2042;Isfjorden;Brunnichs guillemot
8.245531389;2043;Isfjorden;Brunnichs guillemot
8.376347717;2044;Isfjorden;Brunnichs guillemot
7.779884394;2045;Isfjorden;Brunnichs guillemot
8.671879707;2046;Isfjorden;Brunnichs guillemot
7.276730371;2047;Isfjorden;Brunnichs guillemot
9.576967805;2048;Isfjorden;Brunnichs guillemot
8.173476845;2049;Isfjorden;Brunnichs guillemot
10.69396777;2050;Isfjorden;Brunnichs guillemot
6.315092321;1950;Jan Mayen;Brunnichs guillemot
5.954394939;1951;Jan Mayen;Brunnichs guillemot
5.016403061;1952;Jan Mayen;Brunnichs guillemot
5.303242686;1953;Jan Mayen;Brunnichs guillemot
5.771202119;1954;Jan Mayen;Brunnichs guillemot
5.910461813;1955;Jan Mayen;Brunnichs guillemot
4.3243213;1956;Jan Mayen;Brunnichs guillemot
4.247985153;1957;Jan Mayen;Brunnichs guillemot
4.273043461;1958;Jan Mayen;Brunnichs guillemot
4.126581779;1959;Jan Mayen;Brunnichs guillemot
3.902912605;1960;Jan Mayen;Brunnichs guillemot
3.708567117;1961;Jan Mayen;Brunnichs guillemot
3.530738029;1962;Jan Mayen;Brunnichs guillemot
4.674101039;1963;Jan Mayen;Brunnichs guillemot
5.016293012;1964;Jan Mayen;Brunnichs guillemot
3.755094499;1965;Jan Mayen;Brunnichs guillemot
5.616006206;1966;Jan Mayen;Brunnichs guillemot
4.925682674;1967;Jan Mayen;Brunnichs guillemot
2.894743137;1968;Jan Mayen;Brunnichs guillemot
3.871786337;1969;Jan Mayen;Brunnichs guillemot
3.529769745;1970;Jan Mayen;Brunnichs guillemot
3.364715911;1971;Jan Mayen;Brunnichs guillemot
4.316428485;1972;Jan Mayen;Brunnichs guillemot
3.232504941;1973;Jan Mayen;Brunnichs guillemot
1.860371968;1974;Jan Mayen;Brunnichs guillemot
3.496319617;1975;Jan Mayen;Brunnichs guillemot
4.200633092;1976;Jan Mayen;Brunnichs guillemot
3.536942537;1977;Jan Mayen;Brunnichs guillemot
4.077439095;1978;Jan Mayen;Brunnichs guillemot
4.145315909;1979;Jan Mayen;Brunnichs guillemot
6.315092321;1980;Jan Mayen;Brunnichs guillemot
5.954394939;1981;Jan Mayen;Brunnichs guillemot
5.016403061;1982;Jan Mayen;Brunnichs guillemot
5.303242686;1983;Jan Mayen;Brunnichs guillemot
5.771202119;1984;Jan Mayen;Brunnichs guillemot
5.910461813;1985;Jan Mayen;Brunnichs guillemot
4.3243213;1986;Jan Mayen;Brunnichs guillemot
4.247985153;1987;Jan Mayen;Brunnichs guillemot
4.273043461;1988;Jan Mayen;Brunnichs guillemot
4.126581779;1989;Jan Mayen;Brunnichs guillemot
3.902912605;1990;Jan Mayen;Brunnichs guillemot
3.708567117;1991;Jan Mayen;Brunnichs guillemot
3.530738029;1992;Jan Mayen;Brunnichs guillemot
4.674101039;1993;Jan Mayen;Brunnichs guillemot
5.016293012;1994;Jan Mayen;Brunnichs guillemot
3.755094499;1995;Jan Mayen;Brunnichs guillemot
5.616006206;1996;Jan Mayen;Brunnichs guillemot
4.925682674;1997;Jan Mayen;Brunnichs guillemot
2.894743137;1998;Jan Mayen;Brunnichs guillemot
3.871786337;1999;Jan Mayen;Brunnichs guillemot
3.529769745;2000;Jan Mayen;Brunnichs guillemot
3.364715911;2001;Jan Mayen;Brunnichs guillemot
4.316428485;2002;Jan Mayen;Brunnichs guillemot
3.232504941;2003;Jan Mayen;Brunnichs guillemot
1.860371968;2004;Jan Mayen;Brunnichs guillemot
3.496319617;2005;Jan Mayen;Brunnichs guillemot
4.200633092;2006;Jan Mayen;Brunnichs guillemot
3.536942537;2007;Jan Mayen;Brunnichs guillemot
4.077439095;2008;Jan Mayen;Brunnichs guillemot
4.145315909;2009;Jan Mayen;Brunnichs guillemot
6.315092321;2010;Jan Mayen;Brunnichs guillemot
5.954394939;2011;Jan Mayen;Brunnichs guillemot
5.016403061;2012;Jan Mayen;Brunnichs guillemot
5.303242686;2013;Jan Mayen;Brunnichs guillemot
5.771202119;2014;Jan Mayen;Brunnichs guillemot
5.910461813;2015;Jan Mayen;Brunnichs guillemot
4.3243213;2016;Jan Mayen;Brunnichs guillemot
4.247985153;2017;Jan Mayen;Brunnichs guillemot
4.273043461;2018;Jan Mayen;Brunnichs guillemot
4.126581779;2019;Jan Mayen;Brunnichs guillemot
3.902912605;2020;Jan Mayen;Brunnichs guillemot
6.33250885;2021;Jan Mayen;Brunnichs guillemot
6.34574125;2022;Jan Mayen;Brunnichs guillemot
6.096464037;2023;Jan Mayen;Brunnichs guillemot
5.865614017;2024;Jan Mayen;Brunnichs guillemot
5.94902558;2025;Jan Mayen;Brunnichs guillemot
6.567823879;2026;Jan Mayen;Brunnichs guillemot
6.880960162;2027;Jan Mayen;Brunnichs guillemot
6.388000546;2028;Jan Mayen;Brunnichs guillemot
6.198657515;2029;Jan Mayen;Brunnichs guillemot
6.546155913;2030;Jan Mayen;Brunnichs guillemot
5.570783298;2031;Jan Mayen;Brunnichs guillemot
5.814929023;2032;Jan Mayen;Brunnichs guillemot
5.303594384;2033;Jan Mayen;Brunnichs guillemot
5.856311234;2034;Jan Mayen;Brunnichs guillemot
6.896811617;2035;Jan Mayen;Brunnichs guillemot
5.655496203;2036;Jan Mayen;Brunnichs guillemot
5.833647127;2037;Jan Mayen;Brunnichs guillemot
7.014313226;2038;Jan Mayen;Brunnichs guillemot
6.530609117;2039;Jan Mayen;Brunnichs guillemot
6.994879418;2040;Jan Mayen;Brunnichs guillemot
6.462712951;2041;Jan Mayen;Brunnichs guillemot
5.974460111;2042;Jan Mayen;Brunnichs guillemot
6.678515659;2043;Jan Mayen;Brunnichs guillemot
6.821684949;2044;Jan Mayen;Brunnichs guillemot
6.715133895;2045;Jan Mayen;Brunnichs guillemot
6.543301509;2046;Jan Mayen;Brunnichs guillemot
6.668346867;2047;Jan Mayen;Brunnichs guillemot
6.434389214;2048;Jan Mayen;Brunnichs guillemot
6.962337967;2049;Jan Mayen;Brunnichs guillemot
7.786937147;2050;Jan Mayen;Brunnichs guillemot
3.215438555;1950;Kongsfjorden;Brunnichs guillemot
1.6627532;1951;Kongsfjorden;Brunnichs guillemot
1.685809906;1952;Kongsfjorden;Brunnichs guillemot
1.797081864;1953;Kongsfjorden;Brunnichs guillemot
2.296927659;1954;Kongsfjorden;Brunnichs guillemot
2.720880605;1955;Kongsfjorden;Brunnichs guillemot
1.931966061;1956;Kongsfjorden;Brunnichs guillemot
1.779630377;1957;Kongsfjorden;Brunnichs guillemot
1.975630111;1958;Kongsfjorden;Brunnichs guillemot
1.9381055;1959;Kongsfjorden;Brunnichs guillemot
1.840022045;1960;Kongsfjorden;Brunnichs guillemot
1.914118304;1961;Kongsfjorden;Brunnichs guillemot
0.560781438;1962;Kongsfjorden;Brunnichs guillemot
1.559168546;1963;Kongsfjorden;Brunnichs guillemot
0.851423851;1964;Kongsfjorden;Brunnichs guillemot
1.537117421;1965;Kongsfjorden;Brunnichs guillemot
3.500449071;1966;Kongsfjorden;Brunnichs guillemot
0.864672719;1967;Kongsfjorden;Brunnichs guillemot
0.406656699;1968;Kongsfjorden;Brunnichs guillemot
0.41080035;1969;Kongsfjorden;Brunnichs guillemot
0.444682885;1970;Kongsfjorden;Brunnichs guillemot
1.172225097;1971;Kongsfjorden;Brunnichs guillemot
0.485403049;1972;Kongsfjorden;Brunnichs guillemot
1.48583441;1973;Kongsfjorden;Brunnichs guillemot
0.472322873;1974;Kongsfjorden;Brunnichs guillemot
0.7376247;1975;Kongsfjorden;Brunnichs guillemot
1.108691562;1976;Kongsfjorden;Brunnichs guillemot
2.077262467;1977;Kongsfjorden;Brunnichs guillemot
3.241868345;1978;Kongsfjorden;Brunnichs guillemot
2.175896344;1979;Kongsfjorden;Brunnichs guillemot
3.215438555;1980;Kongsfjorden;Brunnichs guillemot
1.6627532;1981;Kongsfjorden;Brunnichs guillemot
1.685809906;1982;Kongsfjorden;Brunnichs guillemot
1.797081864;1983;Kongsfjorden;Brunnichs guillemot
2.296927659;1984;Kongsfjorden;Brunnichs guillemot
2.720880605;1985;Kongsfjorden;Brunnichs guillemot
1.931966061;1986;Kongsfjorden;Brunnichs guillemot
1.779630377;1987;Kongsfjorden;Brunnichs guillemot
1.975630111;1988;Kongsfjorden;Brunnichs guillemot
1.9381055;1989;Kongsfjorden;Brunnichs guillemot
1.840022045;1990;Kongsfjorden;Brunnichs guillemot
1.914118304;1991;Kongsfjorden;Brunnichs guillemot
0.560781438;1992;Kongsfjorden;Brunnichs guillemot
1.559168546;1993;Kongsfjorden;Brunnichs guillemot
0.851423851;1994;Kongsfjorden;Brunnichs guillemot
1.537117421;1995;Kongsfjorden;Brunnichs guillemot
3.500449071;1996;Kongsfjorden;Brunnichs guillemot
0.864672719;1997;Kongsfjorden;Brunnichs guillemot
0.406656699;1998;Kongsfjorden;Brunnichs guillemot
0.41080035;1999;Kongsfjorden;Brunnichs guillemot
0.444682885;2000;Kongsfjorden;Brunnichs guillemot
1.172225097;2001;Kongsfjorden;Brunnichs guillemot
0.485403049;2002;Kongsfjorden;Brunnichs guillemot
1.48583441;2003;Kongsfjorden;Brunnichs guillemot
0.472322873;2004;Kongsfjorden;Brunnichs guillemot
0.7376247;2005;Kongsfjorden;Brunnichs guillemot
1.108691562;2006;Kongsfjorden;Brunnichs guillemot
2.077262467;2007;Kongsfjorden;Brunnichs guillemot
3.241868345;2008;Kongsfjorden;Brunnichs guillemot
2.175896344;2009;Kongsfjorden;Brunnichs guillemot
3.215438555;2010;Kongsfjorden;Brunnichs guillemot
1.6627532;2011;Kongsfjorden;Brunnichs guillemot
1.685809906;2012;Kongsfjorden;Brunnichs guillemot
1.797081864;2013;Kongsfjorden;Brunnichs guillemot
2.296927659;2014;Kongsfjorden;Brunnichs guillemot
2.720880605;2015;Kongsfjorden;Brunnichs guillemot
1.931966061;2016;Kongsfjorden;Brunnichs guillemot
1.779630377;2017;Kongsfjorden;Brunnichs guillemot
1.975630111;2018;Kongsfjorden;Brunnichs guillemot
1.9381055;2019;Kongsfjorden;Brunnichs guillemot
1.840022045;2020;Kongsfjorden;Brunnichs guillemot
3.088846959;2021;Kongsfjorden;Brunnichs guillemot
3.050353406;2022;Kongsfjorden;Brunnichs guillemot
3.040723475;2023;Kongsfjorden;Brunnichs guillemot
3.349049735;2024;Kongsfjorden;Brunnichs guillemot
3.112738423;2025;Kongsfjorden;Brunnichs guillemot
3.229134331;2026;Kongsfjorden;Brunnichs guillemot
3.199661864;2027;Kongsfjorden;Brunnichs guillemot
3.82359866;2028;Kongsfjorden;Brunnichs guillemot
3.432967666;2029;Kongsfjorden;Brunnichs guillemot
3.468288089;2030;Kongsfjorden;Brunnichs guillemot
3.318528189;2031;Kongsfjorden;Brunnichs guillemot
3.313760475;2032;Kongsfjorden;Brunnichs guillemot
3.229000979;2033;Kongsfjorden;Brunnichs guillemot
2.911961705;2034;Kongsfjorden;Brunnichs guillemot
3.63637644;2035;Kongsfjorden;Brunnichs guillemot
3.136360694;2036;Kongsfjorden;Brunnichs guillemot
3.673019094;2037;Kongsfjorden;Brunnichs guillemot
3.426902976;2038;Kongsfjorden;Brunnichs guillemot
2.984459922;2039;Kongsfjorden;Brunnichs guillemot
3.650029469;2040;Kongsfjorden;Brunnichs guillemot
3.612883989;2041;Kongsfjorden;Brunnichs guillemot
3.974352849;2042;Kongsfjorden;Brunnichs guillemot
3.896159083;2043;Kongsfjorden;Brunnichs guillemot
3.045007985;2044;Kongsfjorden;Brunnichs guillemot
3.429252865;2045;Kongsfjorden;Brunnichs guillemot
3.539517524;2046;Kongsfjorden;Brunnichs guillemot
3.861311452;2047;Kongsfjorden;Brunnichs guillemot
4.674653335;2048;Kongsfjorden;Brunnichs guillemot
4.160025272;2049;Kongsfjorden;Brunnichs guillemot
3.23520802;2050;Kongsfjorden;Brunnichs guillemot
2.223884273;1950;Bjornoya;Little auk
1.573359454;1951;Bjornoya;Little auk
1.58489349;1952;Bjornoya;Little auk
1.383733588;1953;Bjornoya;Little auk
2.179134113;1954;Bjornoya;Little auk
2.287247665;1955;Bjornoya;Little auk
-0.160794439;1956;Bjornoya;Little auk
0.206542096;1957;Bjornoya;Little auk
-0.111139387;1958;Bjornoya;Little auk
-2.120604213;1959;Bjornoya;Little auk
0.529950415;1960;Bjornoya;Little auk
-0.86460749;1961;Bjornoya;Little auk
0.514626957;1962;Bjornoya;Little auk
1.287228784;1963;Bjornoya;Little auk
0.655309065;1964;Bjornoya;Little auk
0.768599283;1965;Bjornoya;Little auk
0.221914576;1966;Bjornoya;Little auk
-0.776899115;1967;Bjornoya;Little auk
1.290450763;1968;Bjornoya;Little auk
0.931915805;1969;Bjornoya;Little auk
1.268155162;1970;Bjornoya;Little auk
-0.235626373;1971;Bjornoya;Little auk
-1.407731733;1972;Bjornoya;Little auk
-0.967873333;1973;Bjornoya;Little auk
-2.344529836;1974;Bjornoya;Little auk
-1.916103801;1975;Bjornoya;Little auk
0.789878021;1976;Bjornoya;Little auk
-1.62481845;1977;Bjornoya;Little auk
1.324701526;1978;Bjornoya;Little auk
1.151924556;1979;Bjornoya;Little auk
2.223884273;1980;Bjornoya;Little auk
1.573359454;1981;Bjornoya;Little auk
1.58489349;1982;Bjornoya;Little auk
1.383733588;1983;Bjornoya;Little auk
2.179134113;1984;Bjornoya;Little auk
2.287247665;1985;Bjornoya;Little auk
-0.160794439;1986;Bjornoya;Little auk
0.206542096;1987;Bjornoya;Little auk
-0.111139387;1988;Bjornoya;Little auk
-2.120604213;1989;Bjornoya;Little auk
0.529950415;1990;Bjornoya;Little auk
-0.86460749;1991;Bjornoya;Little auk
0.514626957;1992;Bjornoya;Little auk
1.287228784;1993;Bjornoya;Little auk
0.655309065;1994;Bjornoya;Little auk
0.768599283;1995;Bjornoya;Little auk
0.221914576;1996;Bjornoya;Little auk
-0.776899115;1997;Bjornoya;Little auk
1.290450763;1998;Bjornoya;Little auk
0.931915805;1999;Bjornoya;Little auk
1.268155162;2000;Bjornoya;Little auk
-0.235626373;2001;Bjornoya;Little auk
-1.407731733;2002;Bjornoya;Little auk
-0.967873333;2003;Bjornoya;Little auk
-2.344529836;2004;Bjornoya;Little auk
-1.916103801;2005;Bjornoya;Little auk
0.789878021;2006;Bjornoya;Little auk
-1.62481845;2007;Bjornoya;Little auk
1.324701526;2008;Bjornoya;Little auk
1.151924556;2009;Bjornoya;Little auk
2.223884273;2010;Bjornoya;Little auk
1.573359454;2011;Bjornoya;Little auk
1.58489349;2012;Bjornoya;Little auk
1.383733588;2013;Bjornoya;Little auk
2.179134113;2014;Bjornoya;Little auk
2.287247665;2015;Bjornoya;Little auk
-0.160794439;2016;Bjornoya;Little auk
0.206542096;2017;Bjornoya;Little auk
-0.111139387;2018;Bjornoya;Little auk
-2.120604213;2019;Bjornoya;Little auk
0.529950415;2020;Bjornoya;Little auk
2.131924758;2021;Bjornoya;Little auk
2.438168333;2022;Bjornoya;Little auk
2.340795356;2023;Bjornoya;Little auk
2.118718762;2024;Bjornoya;Little auk
2.487599649;2025;Bjornoya;Little auk
3.012909543;2026;Bjornoya;Little auk
3.100581834;2027;Bjornoya;Little auk
3.101833382;2028;Bjornoya;Little auk
2.193204791;2029;Bjornoya;Little auk
2.629051234;2030;Bjornoya;Little auk
2.642118631;2031;Bjornoya;Little auk
1.754057843;2032;Bjornoya;Little auk
2.099710797;2033;Bjornoya;Little auk
2.632895014;2034;Bjornoya;Little auk
3.210208671;2035;Bjornoya;Little auk
2.669890718;2036;Bjornoya;Little auk
2.597067641;2037;Bjornoya;Little auk
2.507189284;2038;Bjornoya;Little auk
1.752805364;2039;Bjornoya;Little auk
3.121715832;2040;Bjornoya;Little auk
3.011550695;2041;Bjornoya;Little auk
3.293305961;2042;Bjornoya;Little auk
3.32455984;2043;Bjornoya;Little auk
2.954509576;2044;Bjornoya;Little auk
2.834043107;2045;Bjornoya;Little auk
3.165117003;2046;Bjornoya;Little auk
3.428454759;2047;Bjornoya;Little auk
3.441895754;2048;Bjornoya;Little auk
3.686050936;2049;Bjornoya;Little auk
3.74983565;2050;Bjornoya;Little auk
7.423674557;1950;Isfjorden;Little auk
7.011235548;1951;Isfjorden;Little auk
7.729937199;1952;Isfjorden;Little auk
7.071137593;1953;Isfjorden;Little auk
7.35422237;1954;Isfjorden;Little auk
7.079743629;1955;Isfjorden;Little auk
-0.309682228;1956;Isfjorden;Little auk
-0.45685841;1957;Isfjorden;Little auk
-0.354633509;1958;Isfjorden;Little auk
-0.56271421;1959;Isfjorden;Little auk
-0.189596156;1960;Isfjorden;Little auk
-0.268998389;1961;Isfjorden;Little auk
-0.070533174;1962;Isfjorden;Little auk
-0.37866561;1963;Isfjorden;Little auk
-0.130118683;1964;Isfjorden;Little auk
-0.025284798;1965;Isfjorden;Little auk
-0.164890016;1966;Isfjorden;Little auk
-0.149799588;1967;Isfjorden;Little auk
-0.115296608;1968;Isfjorden;Little auk
-1.248255569;1969;Isfjorden;Little auk
-0.296867827;1970;Isfjorden;Little auk
-0.397960042;1971;Isfjorden;Little auk
-0.292160774;1972;Isfjorden;Little auk
-0.351487284;1973;Isfjorden;Little auk
-0.885120686;1974;Isfjorden;Little auk
-0.426567351;1975;Isfjorden;Little auk
-1.132041977;1976;Isfjorden;Little auk
-0.28908377;1977;Isfjorden;Little auk
-0.088947078;1978;Isfjorden;Little auk
-0.561339365;1979;Isfjorden;Little auk
7.423674557;1980;Isfjorden;Little auk
7.011235548;1981;Isfjorden;Little auk
7.729937199;1982;Isfjorden;Little auk
7.071137593;1983;Isfjorden;Little auk
7.35422237;1984;Isfjorden;Little auk
7.079743629;1985;Isfjorden;Little auk
-0.309682228;1986;Isfjorden;Little auk
-0.45685841;1987;Isfjorden;Little auk
-0.354633509;1988;Isfjorden;Little auk
-0.56271421;1989;Isfjorden;Little auk
-0.189596156;1990;Isfjorden;Little auk
-0.268998389;1991;Isfjorden;Little auk
-0.070533174;1992;Isfjorden;Little auk
-0.37866561;1993;Isfjorden;Little auk
-0.130118683;1994;Isfjorden;Little auk
-0.025284798;1995;Isfjorden;Little auk
-0.164890016;1996;Isfjorden;Little auk
-0.149799588;1997;Isfjorden;Little auk
-0.115296608;1998;Isfjorden;Little auk
-1.248255569;1999;Isfjorden;Little auk
-0.296867827;2000;Isfjorden;Little auk
-0.397960042;2001;Isfjorden;Little auk
-0.292160774;2002;Isfjorden;Little auk
-0.351487284;2003;Isfjorden;Little auk
-0.885120686;2004;Isfjorden;Little auk
-0.426567351;2005;Isfjorden;Little auk
-1.132041977;2006;Isfjorden;Little auk
-0.28908377;2007;Isfjorden;Little auk
-0.088947078;2008;Isfjorden;Little auk
-0.561339365;2009;Isfjorden;Little auk
7.423674557;2010;Isfjorden;Little auk
7.011235548;2011;Isfjorden;Little auk
7.729937199;2012;Isfjorden;Little auk
7.071137593;2013;Isfjorden;Little auk
7.35422237;2014;Isfjorden;Little auk
7.079743629;2015;Isfjorden;Little auk
-0.309682228;2016;Isfjorden;Little auk
-0.45685841;2017;Isfjorden;Little auk
-0.354633509;2018;Isfjorden;Little auk
-0.56271421;2019;Isfjorden;Little auk
-0.189596156;2020;Isfjorden;Little auk
7.568214413;2021;Isfjorden;Little auk
6.888817713;2022;Isfjorden;Little auk
5.804897296;2023;Isfjorden;Little auk
6.3292327;2024;Isfjorden;Little auk
5.41620934;2025;Isfjorden;Little auk
4.952468859;2026;Isfjorden;Little auk
7.252732034;2027;Isfjorden;Little auk
7.216880615;2028;Isfjorden;Little auk
10.41798676;2029;Isfjorden;Little auk
7.54504665;2030;Isfjorden;Little auk
6.742158985;2031;Isfjorden;Little auk
6.678977803;2032;Isfjorden;Little auk
8.702751837;2033;Isfjorden;Little auk
9.645455487;2034;Isfjorden;Little auk
7.286399594;2035;Isfjorden;Little auk
6.758259673;2036;Isfjorden;Little auk
7.026469686;2037;Isfjorden;Little auk
10.15699512;2038;Isfjorden;Little auk
9.370862885;2039;Isfjorden;Little auk
8.891674044;2040;Isfjorden;Little auk
8.718353409;2041;Isfjorden;Little auk
8.650898204;2042;Isfjorden;Little auk
8.139155857;2043;Isfjorden;Little auk
8.244414139;2044;Isfjorden;Little auk
7.663007173;2045;Isfjorden;Little auk
8.546118111;2046;Isfjorden;Little auk
7.191480484;2047;Isfjorden;Little auk
9.468970769;2048;Isfjorden;Little auk
8.072735326;2049;Isfjorden;Little auk
10.49685099;2050;Isfjorden;Little auk
6.084834284;1950;Jan Mayen;Fulmar
5.718149665;1951;Jan Mayen;Fulmar
4.724792184;1952;Jan Mayen;Fulmar
5.043695559;1953;Jan Mayen;Fulmar
5.437890433;1954;Jan Mayen;Fulmar
5.688158782;1955;Jan Mayen;Fulmar
3.973220749;1956;Jan Mayen;Fulmar
3.989597096;1957;Jan Mayen;Fulmar
4.021027646;1958;Jan Mayen;Fulmar
3.836733962;1959;Jan Mayen;Fulmar
3.618564016;1960;Jan Mayen;Fulmar
3.320127292;1961;Jan Mayen;Fulmar
3.042387915;1962;Jan Mayen;Fulmar
4.298324721;1963;Jan Mayen;Fulmar
4.55321479;1964;Jan Mayen;Fulmar
3.483378466;1965;Jan Mayen;Fulmar
5.236357355;1966;Jan Mayen;Fulmar
4.471793495;1967;Jan Mayen;Fulmar
2.521726606;1968;Jan Mayen;Fulmar
3.517351721;1969;Jan Mayen;Fulmar
3.094789024;1970;Jan Mayen;Fulmar
2.978088334;1971;Jan Mayen;Fulmar
3.934887879;1972;Jan Mayen;Fulmar
2.779617003;1973;Jan Mayen;Fulmar
1.481138354;1974;Jan Mayen;Fulmar
3.087929855;1975;Jan Mayen;Fulmar
3.95089609;1976;Jan Mayen;Fulmar
3.189929916;1977;Jan Mayen;Fulmar
3.900168893;1978;Jan Mayen;Fulmar
3.759553987;1979;Jan Mayen;Fulmar
6.084834284;1980;Jan Mayen;Fulmar
5.718149665;1981;Jan Mayen;Fulmar
4.724792184;1982;Jan Mayen;Fulmar
5.043695559;1983;Jan Mayen;Fulmar
5.437890433;1984;Jan Mayen;Fulmar
5.688158782;1985;Jan Mayen;Fulmar
3.973220749;1986;Jan Mayen;Fulmar
3.989597096;1987;Jan Mayen;Fulmar
4.021027646;1988;Jan Mayen;Fulmar
3.836733962;1989;Jan Mayen;Fulmar
3.618564016;1990;Jan Mayen;Fulmar
3.320127292;1991;Jan Mayen;Fulmar
3.042387915;1992;Jan Mayen;Fulmar
4.298324721;1993;Jan Mayen;Fulmar
4.55321479;1994;Jan Mayen;Fulmar
3.483378466;1995;Jan Mayen;Fulmar
5.236357355;1996;Jan Mayen;Fulmar
4.471793495;1997;Jan Mayen;Fulmar
2.521726606;1998;Jan Mayen;Fulmar
3.517351721;1999;Jan Mayen;Fulmar
3.094789024;2000;Jan Mayen;Fulmar
2.978088334;2001;Jan Mayen;Fulmar
3.934887879;2002;Jan Mayen;Fulmar
2.779617003;2003;Jan Mayen;Fulmar
1.481138354;2004;Jan Mayen;Fulmar
3.087929855;2005;Jan Mayen;Fulmar
3.95089609;2006;Jan Mayen;Fulmar
3.189929916;2007;Jan Mayen;Fulmar
3.900168893;2008;Jan Mayen;Fulmar
3.759553987;2009;Jan Mayen;Fulmar
6.084834284;2010;Jan Mayen;Fulmar
5.718149665;2011;Jan Mayen;Fulmar
4.724792184;2012;Jan Mayen;Fulmar
5.043695559;2013;Jan Mayen;Fulmar
5.437890433;2014;Jan Mayen;Fulmar
5.688158782;2015;Jan Mayen;Fulmar
3.973220749;2016;Jan Mayen;Fulmar
3.989597096;2017;Jan Mayen;Fulmar
4.021027646;2018;Jan Mayen;Fulmar
3.836733962;2019;Jan Mayen;Fulmar
3.618564016;2020;Jan Mayen;Fulmar
6.118133683;2021;Jan Mayen;Fulmar
6.149156597;2022;Jan Mayen;Fulmar
5.846756505;2023;Jan Mayen;Fulmar
5.647156259;2024;Jan Mayen;Fulmar
5.631724865;2025;Jan Mayen;Fulmar
6.288383241;2026;Jan Mayen;Fulmar
6.487709358;2027;Jan Mayen;Fulmar
6.012040424;2028;Jan Mayen;Fulmar
6.042026641;2029;Jan Mayen;Fulmar
6.204484679;2030;Jan Mayen;Fulmar
5.378108659;2031;Jan Mayen;Fulmar
5.275081005;2032;Jan Mayen;Fulmar
5.054352782;2033;Jan Mayen;Fulmar
5.621255355;2034;Jan Mayen;Fulmar
6.508849279;2035;Jan Mayen;Fulmar
5.429271934;2036;Jan Mayen;Fulmar
5.482978389;2037;Jan Mayen;Fulmar
6.821343203;2038;Jan Mayen;Fulmar
6.098012669;2039;Jan Mayen;Fulmar
6.684069194;2040;Jan Mayen;Fulmar
6.057667162;2041;Jan Mayen;Fulmar
5.815905924;2042;Jan Mayen;Fulmar
6.295634549;2043;Jan Mayen;Fulmar
6.659263373;2044;Jan Mayen;Fulmar
6.529510647;2045;Jan Mayen;Fulmar
6.152448365;2046;Jan Mayen;Fulmar
6.360828575;2047;Jan Mayen;Fulmar
5.939419016;2048;Jan Mayen;Fulmar
6.660622898;2049;Jan Mayen;Fulmar
7.625131247;2050;Jan Mayen;Fulmar
6.139269586;1950;Anda;Black legged kittiwake
6.249169232;1951;Anda;Black legged kittiwake
